sex,degree,uni_level,u_loan,guarantee,amount,income,period_m,repayment_m,repayment_T,count,c_borrowing,c_repayment,c_overdue,c_fre,c_over_fre,c_overrate,c_over_frerate,performance
male,college ,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.803446763,-0.305344111,-0.392938482,0.178611396,-0.356105152,0.395278721,1.29937879,0.674046313,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.150728064,0.556433314,-0.363796322,2.838161713,-0.315915773,3.649266485,2.182674696,1.884939689,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.885036601,0.269174172,0.640493023,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,0.556433314,0.68674655,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,-0.018084969,0.088123087,0.188445622,-0.114968882,0.395278721,0.918091735,0.30710889,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,0.556433314,0.594048975,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.069138226,-0.592603253,-0.500875231,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,0.2459093,-0.13050129,-0.116665196,0.121391571,1.129806113,-0.305344111,-0.774509752,1.769882327,-0.677620179,1.160922901,2.649464459,2.875670651,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,0.556433314,-0.356312639,3.488651924,-0.436483908,4.22349962,2.36100481,2.215183343,0
female,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.762651845,0.269174172,-0.774509752,3.678711044,-0.677620179,4.22349962,2.603178222,2.875670651,0
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.374575626,-0.018084969,-0.774509752,2.668013438,-0.677620179,3.07503335,2.603602616,2.875670651,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.257221124,-0.592603253,-0.411370797,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.461195717,0.556433314,-0.774509752,4.510114853,-0.677620179,5.37196589,2.572223671,2.875670651,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.803446763,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.681062007,0.269174172,-0.565149546,2.949623974,-0.557052044,3.649266485,2.428398259,2.462866084,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.27311282,0.556433314,-0.774509752,4.524389102,-0.677620179,5.37196589,2.57472711,2.875670651,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.134836368,-0.305344111,-0.227210227,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,Y,-0.816778749,-0.416175351,0.505109906,-0.465675109,-0.799904388,-0.665170311,-0.420247768,-0.336549215,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,0.326626001,0.375287171,-0.37018922,0.769197442,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.461195717,-0.305344111,-0.227240711,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,college ,other,travel,Y,0.109063206,-0.131509306,-0.766112487,0.05044394,0.096823971,2.476038432,0.556433314,0.166790662,0.934400161,-0.074779503,0.969511856,1.247831504,0.624009313,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.298016042,0.556433314,0.593932122,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.175631286,-0.305344111,-0.15927282,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,-0.131509306,-0.766112487,0.05044394,0.096823971,0.069138226,0.556433314,-0.774509752,4.710870041,-0.677620179,3.45785544,2.606493021,2.875670651,0
male,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.018084969,0.289806549,-0.244614307,0.005599253,-0.178954414,-0.046227247,-0.243297192,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.782524813,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.904909569,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,shopping,Y,-1.048239237,-1.613189324,-2.672946075,0.868252889,-1.097372132,-0.542785555,0.700062885,0.74254393,0.161236057,-0.195347638,0.395278721,0.387701258,0.398843245,1
male,bachelor,other,rent,Y,0.109063206,-1.247575589,-2.672946075,2.558669348,0.024175011,-0.542785555,0.843692456,0.872751367,0.161236057,-0.15515826,0.395278721,0.33019816,0.35027801,1
male,bachelor,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.216426205,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.305344111,-0.123101688,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,0.843692456,0.867327856,-0.37018922,0.769197442,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,1.705469881,1.688231419,-0.37018922,1.492606253,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.069138226,0.556433314,0.593662852,-0.37018922,0.528061172,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.885036601,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.333780707,-0.305344111,-0.287092388,-0.116376919,-0.275726395,0.012456631,0.587767921,0.123640211,0
male,college ,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.150728064,-0.018084969,-0.044802455,-0.156721871,-0.034590125,0.012456631,0.198879876,-0.0598285,0
male,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.109933145,-0.018084969,-0.592076577,1.730556964,-0.516862665,2.30938917,2.26826317,2.141795938,0
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.216426205,-0.592603253,-0.431558449,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.232317901,-0.592603253,-0.486238104,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.542785555,-0.592603253,-0.774509752,0.591441137,-0.677620179,0.778100811,2.559407942,2.875670651,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.721856926,-0.592603253,-0.774509752,0.566490058,-0.677620179,0.778100811,2.536588098,2.875670651,0
male,master,high,study,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,-0.542785555,1.130951598,1.203171439,-0.37018922,1.010333712,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.134836368,-0.018084969,-0.4145995,1.092278739,-0.39629453,1.735156035,1.902453876,1.591389738,0
male,college ,other,living,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.624375392,-0.592603253,-0.495418697,-0.271608412,-0.476673287,-0.178954414,0.401395042,0.123640178,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.517882332,-0.018084969,-0.774509752,2.419487611,-0.677620179,3.07503335,2.530231279,2.875670651,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.501990636,-0.018084969,0.065966713,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.089011195,-0.592603253,-0.377524027,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,high,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,4.107835181,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,4.107835181,-0.305344111,-0.213223413,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.338810961,-0.305344111,-0.227240711,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.232317901,0.269174172,-0.774509752,3.595820367,-0.677620179,4.22349962,2.58563977,2.875670651,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.803446763,0.269174172,-0.774509752,2.924349704,-0.677620179,4.22349962,2.421393958,2.875670651,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.501990636,-0.592603253,-0.5039693,-0.37018922,-0.6374308,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.461195717,-0.592603253,-0.592086738,-0.110878832,-0.516862665,0.012456631,1.24154159,0.67404618,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.216426205,-0.305344111,-0.227192445,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,living,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.583580474,0.269174172,0.180142405,-0.013129085,-0.034590125,0.203867676,0.335232442,0.094671436,0
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.150728064,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,4.107835181,0.269174172,0.320028331,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.59947217,-0.305344111,-0.212291128,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.25219087,-0.305344111,-0.075224919,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.217914891,0.505109906,-0.234700501,0.119567113,-0.012451611,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.70596523,1.705469881,1.639429985,0.070281006,0.32711428,0.012456631,0.016063999,-0.182140958,0
male,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.70596523,2.279988164,1.978387959,0.761866432,0.447682415,0.586689766,0.431309943,0.073603311,0
male,college ,other,business,Y,0.109063206,-0.101491205,-0.13050129,-0.123481925,0.098777962,-0.338810961,-0.305344111,-0.238478936,-0.37018922,-0.235537017,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.85113648,-0.719705623,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.415370545,0.269174172,0.322162171,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.012451611,-0.018084969,0.146859579,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,0
male,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.37960588,0.556433314,-0.402395966,4.183288423,-0.597241422,2.117978125,2.511889798,2.435345889,0
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.70596523,-0.305344111,-0.774509752,1.621033847,-0.677620179,1.92656708,2.589159513,2.875670651,0
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,-0.305344111,-0.227090834,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.803446763,0.269174172,-0.592066416,2.472779422,-0.516862665,3.45785544,2.282628287,2.325264451,0
female,bachelor,high,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.069138226,-0.592603253,-0.500875231,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.461195717,0.269174172,0.137701848,0.061885747,0.126167389,0.395278721,0.465874233,0.123640211,0
female,bachelor,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.517882332,-0.305344111,-0.774509752,1.6649262,-0.677620179,0.778100811,2.607607611,2.875670651,0
male,bachelor,other,travel,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.624375392,-0.018084969,0.023546479,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,1.25219087,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,1.904909569,-0.592603253,-0.508496089,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,0.92583152,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.542785555,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,rent,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,2.476038432,-0.018084969,0.023531237,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,travel,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.420400799,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.175631286,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,0.762651845,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.298016042,0.269174172,0.2895449,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,living,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.583580474,0.269174172,0.2895449,-0.37018922,0.286924902,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,living,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.624375392,-0.018084969,0.023531237,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,rent,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,1.57855022,-0.305344111,-0.242482426,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,high,business,Y,0.109063206,-0.387169096,0.505109906,-0.244594685,0.080182112,-0.298016042,-0.018084969,0.023531237,-0.37018922,0.045788632,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,living,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.844241682,-0.305344111,-0.181281857,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,-0.257221124,-0.305344111,-0.227240711,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.986499407,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,1.333780707,0.269174172,0.94091994,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,1.333780707,0.556433314,1.422550533,-0.37018922,-0.074779503,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.094041449,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,-1.133236976,-2.037334879,0.873878345,0.031617742,-0.216426205,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.25219087,-0.305344111,-0.128967209,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.37960588,-0.305344111,-0.227194985,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,0.269174172,-0.774509752,3.205375418,-0.677620179,4.22349962,2.495382326,2.875670651,0
male,bachelor,other,living,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.313907739,-0.592603253,-0.530555932,-0.099009275,-0.597241422,-0.178954414,1.287258923,0.67404618,0
male,college ,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.354702657,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,high,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.012451611,0.269174172,0.137943175,0.108152012,0.126167389,0.395278721,0.541604921,0.123640211,0
male,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,2.312858757,-0.305344111,-0.774509752,1.673833177,-0.677620179,0.778100811,2.611281041,2.875670651,0
male,bachelor,other,travel,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.191522982,-0.592603253,-0.500875231,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,study,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,0.354702657,-0.305344111,-0.121003412,-0.37018922,-0.195347638,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.134836368,-0.592603253,-0.500875231,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.175631286,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.094041449,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
female,bachelor,high,shopping,Y,0.109063206,0.2459093,-0.13050129,-0.116665196,0.121391571,-0.257221124,-0.305344111,-0.184200646,-0.37018922,-0.235537017,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,shopping,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,-0.420400799,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
female,bachelor,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,2.598423188,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,0
male,bachelor,high,rent,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.094041449,-0.592603253,-0.500844748,-0.37018922,-0.436483908,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,-0.70596523,-0.592603253,-0.774509752,0.685204868,-0.677620179,0.203867676,2.638092938,2.875670453,0
male,college ,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.25219087,-0.305344111,-0.774509752,1.401764458,-0.677620179,1.92656708,2.487456496,2.875670651,0
female,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,1.25219087,-0.305344111,-0.455213592,0.20500529,-0.39629453,0.586689766,1.34783225,0.949249314,0
female,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.05324653,-0.018084969,-0.728804928,1.907299865,-0.6374308,2.883622305,2.345500997,2.692201808,0
female,bachelor,other,study,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,0.27311282,-0.305344111,-0.321886684,-0.045902144,-0.315915773,0.203867676,0.792673185,0.398843245,0
female,master,high,other,Y,-1.02854195,-1.230036922,-1.401723683,-0.236752138,-1.053747628,-0.787555067,0.556433314,-0.661563559,4.1910373,-0.6374308,1.160922901,2.513390635,2.508733295,0
female,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,5.12770815,0.269174172,-0.774509752,2.914338492,-0.677620179,4.22349962,2.418599089,2.875670651,0
female,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,4.311809775,0.556433314,-0.774509752,3.735607969,-0.677620179,5.37196589,2.418629793,2.875670651,0
female,college ,other,business,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,3.944655507,-0.592603253,-0.774509752,0.450980221,-0.677620179,0.778100811,2.418641211,2.875670651,0
male,college ,other,shopping,Y,0.109063206,0.015545665,0.505109906,-0.238009593,0.106394138,-0.665170311,-0.592603253,-0.729666085,0.219117943,-0.6374308,0.586689766,2.097453734,2.325264451,0
male,college ,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.558677251,-0.879862394,-0.774509752,-0.37018922,-0.677620179,-0.370365459,-0.461184806,-0.42676589,1
male,college ,other,study,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.558677251,-0.592603253,-0.394241649,-0.37018922,-0.557052044,-0.370365459,-0.461184806,-0.42676589,1
male,bachelor,other,entertainment,Y,0.109063206,0.624677035,0.505109906,-0.228049226,0.14604699,-0.624375392,-0.018084969,0.407988272,-0.178121701,-0.034590125,0.012456631,0.142149187,-0.0598285,0
male,bachelor,other,business,Y,0.109063206,0.2459093,-0.13050129,-0.116665196,0.121391571,2.272063838,0.556433314,-0.173140241,1.916006772,-0.275726395,2.500800215,1.835432338,1.554696035,0
male,college ,other,business,Y,0.109063206,-0.506566939,-1.401723683,0.329036379,0.072410056,0.721856926,-0.018084969,-0.50930644,1.39987918,-0.557052044,0.778100811,2.098680439,1.774858581,0
